,key
224,"(8601, 4200, 4200020008, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
225,"(1000, 3600, 3600130017, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
226,"(1000, 3600, 3600130011, 520123, '520123 - Vehicle & Motor Equipment Services+E38', 520, '520 - Other Services and Charges', 'Expenditures')"
227,"(8300, 2000, 2000050014, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
228,"(8001, 2800, 2800040008, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
229,"(1000, 3600, 3600150069, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
230,"(1000, 3400, 3400050001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
231,"(1000, 6500, 6500070007, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
232,"(8300, 2000, 2000050008, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
233,"(1000, 1000, 1000010032, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
234,"(1000, 1000, 1000010053, 501020, '501020 - Clothing Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
235,"(1000, 1000, 1000010057, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
236,"(1000, 1000, 1000010070, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
237,"(1000, 1000, 1000010045, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
238,"(1000, 3600, 3600130015, 511140, '511140 - Landscaping & Gardening Supplies', 510, '510 - Supplies', 'Expenditures')"
239,"(1000, 6800, 6800030001, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
240,"(1000, 1200, 1200060002, 503110, '503110 - Workers Comp-Classified Claims', 500, '500 - Personnel Services', 'Expenditures')"
241,"(1000, 3600, 3600020009, 521505, '521505 - Electricity', 520, '520 - Other Services and Charges', 'Expenditures')"
242,"(8300, 2000, 2000050013, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
243,"(1000, 3600, 3600130010, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
244,"(1000, 1000, 1000010088, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
245,"(1000, 1000, 1000010050, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
246,"(1000, 3800, 3800040003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
247,"(1000, 3400, 3400050001, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
248,"(1011, 8000, 8000100002, 503050, '503050 - Health Insurance - Retiree Civilian', 500, '500 - Personnel Services', 'Expenditures')"
249,"(8300, 2000, 2000040015, 520109, '520109 - Medical, Dental & Laboratory Services', 520, '520 - Other Services and Charges', 'Expenditures')"
250,"(1000, 3800, 3800020003, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
251,"(1000, 3600, 3600150016, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
252,"(1000, 1000, 1000010034, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
253,"(1000, 3600, 3600130005, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
254,"(1000, 2500, 2500020001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
255,"(8300, 2000, 2000040010, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
256,"(8300, 2000, 2000080001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
257,"(8300, 2000, 2000040018, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
258,"(8300, 2000, 2000040015, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
259,"(8305, 2000, 2000050002, 532095, '532095 - Transfer to Stormwater Fund', 530, '530 - Debt Service and Other Uses', 'Expenditures')"
260,"(1000, 3800, 3800040001, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
261,"(9000, 8000, 8000140001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
262,"(1000, 2000, 2000020004, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
263,"(1000, 1200, 1200030003, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
264,"(1000, 1000, 1000010022, 500020, '500020 - Salary Base Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
265,"(1000, 1000, 1000010046, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
266,"(8001, 2800, 2800020002, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
267,"(8001, 2800, 2800050004, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
268,"(8300, 2000, 2000040019, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
269,"(1000, 1200, 1200060003, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
270,"(1000, 8000, 8000050001, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
271,"(8300, 2000, 2000030003, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
272,"(1000, 3800, 3800020008, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
273,"(2200, 1000, 1000010072, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
274,"(1000, 3800, 3800030006, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
275,"(1000, 5500, 5500010012, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
276,"(1000, 5500, 5500010006, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
277,"(8001, 2800, 2800060016, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
278,"(1000, 3600, 3600150063, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
279,"(8001, 2800, 2800060016, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
280,"(1001, 2000, 2000070003, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
281,"(8001, 2800, 2800060005, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
282,"(1000, 2100, 2100070003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
283,"(1000, 3800, 3800060005, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
284,"(1000, 3600, 3600150011, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
285,"(1000, 7000, 7000010001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
286,"(1000, 2100, 2100010001, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
287,"(1000, 1000, 1000010053, 500170, '500170 - Weekend Premium Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
288,"(1000, 6400, 6400050001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
289,"(2302, 2000, 2000010009, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
290,"(8001, 2800, 2800040020, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
291,"(1000, 1000, 1000010026, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
292,"(1000, 6800, 6800030004, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
293,"(1000, 5000, 5000010001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
294,"(1000, 3600, 3600070003, 511080, '511080 - General Laboratory Supplies', 510, '510 - Supplies', 'Expenditures')"
295,"(8001, 2800, 2800040023, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
296,"(1000, 5500, 5500010011, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
297,"(2302, 2000, 2000010012, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
298,"(1000, 3600, 3600150050, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
299,"(1000, 3600, 3600070010, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
300,"(2302, 2000, 2000010010, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
301,"(1000, 6800, 6800010001, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
302,"(1000, 3600, 3600150052, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
303,"(2302, 2000, 2000090003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
304,"(8300, 2000, 2000040014, 522305, '522305 - Freight Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
305,"(1000, 3600, 3600150055, 500180, '500180 - Temporary Employees', 500, '500 - Personnel Services', 'Expenditures')"
306,"(1000, 1000, 1000010082, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
307,"(8001, 2800, 2800040012, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
308,"(1000, 3800, 3800040006, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
309,"(9000, 8000, 8000120001, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
310,"(8300, 2000, 2000040017, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
311,"(8001, 2800, 2800050004, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
312,"(8300, 2000, 2000040014, 520118, '520118 - Refuse Disposal', 520, '520 - Other Services and Charges', 'Expenditures')"
313,"(1000, 1000, 1000010043, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
314,"(8300, 2000, 2000040007, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
315,"(1000, 3600, 3600070008, 511015, '511015 - Cleaning & Sanitary Supplies', 510, '510 - Supplies', 'Expenditures')"
316,"(2404, 1000, 1000010050, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
317,"(1000, 1600, 1600010001, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
318,"(8300, 2000, 2000040015, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
319,"(1000, 1000, 1000010004, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
320,"(1000, 1000, 1000010052, 501140, '501140 - Third Party Disability Benefit - Classif', 500, '500 - Personnel Services', 'Expenditures')"
321,"(1000, 2500, 2500050001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
322,"(1000, 1200, 1200060003, 502020, '502020 - FICA - Classified', 500, '500 - Personnel Services', 'Expenditures')"
323,"(8001, 2800, 2800040011, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
324,"(1000, 1000, 1000010094, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
325,"(8300, 2000, 2000040003, 511090, '511090 - Medical & Surgical Supplies', 510, '510 - Supplies', 'Expenditures')"
326,"(1001, 2000, 2000060010, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
327,"(8601, 4200, 4200020002, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
328,"(1000, 1000, 1000010003, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
329,"(1000, 1000, 1000010028, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
330,"(8300, 2000, 2000040007, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
331,"(1000, 2100, 2100010001, 520121, '520121 - Application Services', 520, '520 - Other Services and Charges', 'Expenditures')"
332,"(1000, 1000, 1000010064, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
333,"(1000, 6500, 6500030002, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
334,"(1000, 3800, 3800040001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
335,"(1000, 1200, 1200070001, 511060, '511060 - Postage', 510, '510 - Supplies', 'Expenditures')"
336,"(2402, 2000, 2000020009, 522205, '522205 - Metro Commuter Passes', 520, '520 - Other Services and Charges', 'Expenditures')"
337,"(1000, 1000, 1000010001, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
338,"(1001, 2000, 2000070001, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
339,"(1000, 3600, 3600150029, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
340,"(8001, 2800, 2800020004, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
341,"(1000, 3600, 3600150017, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
342,"(1000, 1000, 1000010070, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
343,"(1000, 9000, 9000010001, 520109, '520109 - Medical, Dental & Laboratory Services', 520, '520 - Other Services and Charges', 'Expenditures')"
344,"(1000, 3600, 3600130002, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
345,"(1000, 1000, 1000010044, 511050, '511050 - Paper & Printing Supplies', 510, '510 - Supplies', 'Expenditures')"
346,"(1001, 2000, 2000050002, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
347,"(8001, 2800, 2800040011, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
348,"(8001, 2800, 2800040017, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
349,"(1000, 1000, 1000010084, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
350,"(2302, 2000, 2000010011, 511020, '511020 - Construction Materials', 510, '510 - Supplies', 'Expenditures')"
351,"(8601, 4200, 4200020004, 520106, '520106 - Architectural Services', 520, '520 - Other Services and Charges', 'Expenditures')"
352,"(1000, 1200, 1200060004, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
353,"(1000, 1000, 1000010041, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
354,"(1000, 7500, 7500010001, 520705, '520705 - Insurance Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
