,key
224,"(8001, 2800, 2800040023, 500060, '500060 - Overtime - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
225,"(1000, 9900, 9900010003, 425080, '425080 - Indirect Cost Recovery - Street & Draina', 424, '424 - Charges for Services', 'Revenues')"
226,"(1000, 3600, 3600130001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
227,"(1000, 5500, 5500010004, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
228,"(1000, 7500, 7500010001, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
229,"(1000, 1000, 1000010025, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
230,"(8300, 2000, 2000040016, 511025, '511025 - Electrical Hardware & Parts', 510, '510 - Supplies', 'Expenditures')"
231,"(1000, 1000, 1000010023, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
232,"(1000, 3600, 3600070007, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
233,"(1001, 2000, 2000060008, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
234,"(1000, 1200, 1200030004, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
235,"(1000, 1200, 1200050004, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
236,"(1001, 2000, 2000070001, 520115, '520115 - Real Estate Lease/Office Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
237,"(8300, 2000, 2000040014, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
238,"(1000, 3800, 3800050017, 426130, '426130 - Dental Fees', 424, '424 - Charges for Services', 'Revenues')"
239,"(1000, 7000, 7000010001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
240,"(1000, 2100, 2100050004, 520515, '520515 - Print Shop Services', 520, '520 - Other Services and Charges', 'Expenditures')"
241,"(8300, 2000, 2000050010, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
242,"(1000, 3600, 3600130003, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
243,"(1000, 1000, 1000010005, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
244,"(1000, 2100, 2100050003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
245,"(8001, 2800, 2800040023, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
246,"(1000, 9000, 9000080001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
247,"(1000, 3800, 3800020006, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
248,"(1000, 6500, 6500070001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
249,"(1000, 3600, 3600150053, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
250,"(8001, 2800, 2800060007, 521715, '521715 - Office Equipment Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
251,"(1000, 3600, 3600070007, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
252,"(2201, 1000, 1000010053, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
253,"(1000, 3600, 3600150057, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
254,"(8300, 2000, 2000030009, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
255,"(1000, 2100, 2100010001, 520805, '520805 - Education & Training', 520, '520 - Other Services and Charges', 'Expenditures')"
256,"(1000, 3600, 3600150016, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
257,"(2302, 2000, 2000010009, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
258,"(1000, 3600, 3600070001, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
259,"(1000, 3600, 3600090002, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
260,"(2201, 9900, 9900009999, 432015, '432015 - Gain or Loss - Investment Market Adjustm', 432, '432 - Interest/Investment Income', 'Revenues')"
261,"(1000, 8000, 8000010001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
262,"(2205, 1500, 1500020001, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
263,"(1000, 3600, 3600150023, 500030, '500030 - Salary Part Time - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
264,"(1000, 2100, 2100010001, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
265,"(1000, 1000, 1000010002, 520110, '520110 - Management Consulting Services', 520, '520 - Other Services and Charges', 'Expenditures')"
266,"(9000, 8000, 8000140001, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
267,"(1001, 2000, 2000060008, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
268,"(8300, 2000, 2000050014, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
269,"(1000, 1000, 1000010088, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
270,"(2100, 3600, 3600150041, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
271,"(1000, 1000, 1000010028, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
272,"(1000, 2100, 2100020001, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
273,"(1000, 1000, 1000010052, 520123, '520123 - Vehicle & Motor Equipment Services+E38', 520, '520 - Other Services and Charges', 'Expenditures')"
274,"(1000, 3600, 3600090008, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
275,"(8001, 2800, 2800060011, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
276,"(2100, 3600, 3600020004, 443160, '443160 - Vending Machine Concessions', 443, '443 - Concession', 'Revenues')"
277,"(1001, 2000, 2000070002, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
278,"(1000, 1200, 1200030001, 520132, '520132 - Contracts/Sponsorships', 520, '520 - Other Services and Charges', 'Expenditures')"
279,"(1000, 1200, 1200030005, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
280,"(2301, 2000, 2000080001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
281,"(1000, 6000, 6000070001, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
282,"(1003, 2500, 2500050001, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
283,"(1000, 3800, 3800030001, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
284,"(1000, 2100, 2100090002, 500210, '500210 - Pay for Performance Plan - Municipal', 500, '500 - Personnel Services', 'Expenditures')"
285,"(1000, 1000, 1000010083, 501090, '501090 - Pension - Police', 500, '500 - Personnel Services', 'Expenditures')"
286,"(8300, 2000, 2000040012, 522305, '522305 - Freight Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
287,"(8300, 2000, 2000040007, 521405, '521405 - Building Maintenance Services', 520, '520 - Other Services and Charges', 'Expenditures')"
288,"(1000, 5500, 5500010012, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
289,"(1000, 3600, 3600150057, 511010, '511010 - Chemical, Gases & Special Fluids', 510, '510 - Supplies', 'Expenditures')"
290,"(1000, 6500, 6500010001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
291,"(1000, 1200, 1200020004, 421210, '421210 - Fire Alarm Permits', 421, '421 - Licenses & Permits', 'Revenues')"
292,"(1000, 3600, 3600150072, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
293,"(1000, 6400, 6400050001, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
294,"(8300, 2000, 2000040005, 521610, '521610 - Voice Services', 520, '520 - Other Services and Charges', 'Expenditures')"
295,"(1000, 6000, 6000010001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
296,"(1000, 3800, 3800060003, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
297,"(1000, 3600, 3600090002, 520146, '520146 - Contract Instructor Sports', 520, '520 - Other Services and Charges', 'Expenditures')"
298,"(1000, 1200, 1200050004, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
299,"(1000, 3600, 3600150019, 511115, '511115 - Vehicle Repair & Maintenance Supplies', 510, '510 - Supplies', 'Expenditures')"
300,"(2302, 2000, 2000010011, 511110, '511110 - Fuel', 510, '510 - Supplies', 'Expenditures')"
301,"(1000, 2100, 2100060004, 500210, '500210 - Pay for Performance Plan - Municipal', 500, '500 - Personnel Services', 'Expenditures')"
302,"(8001, 2800, 2800030001, 511055, '511055 - Publications & Printed Materials', 510, '510 - Supplies', 'Expenditures')"
303,"(8300, 2000, 2000040022, 511125, '511125 - Food Supplies', 510, '510 - Supplies', 'Expenditures')"
304,"(1000, 1200, 1200030004, 502010, '502010 - FICA - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
305,"(8001, 2800, 2800040017, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
306,"(1000, 9900, 9900010003, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
307,"(8001, 2800, 2800060003, 511045, '511045 - Computer Supplies', 510, '510 - Supplies', 'Expenditures')"
308,"(2205, 1500, 1500030001, 504030, '504030 - Unemployment Claims - Administration', 500, '500 - Personnel Services', 'Expenditures')"
309,"(1000, 6400, 6400050001, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
310,"(8300, 2000, 2000040023, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
311,"(2200, 1000, 1000010072, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
312,"(1000, 1000, 1000010048, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
313,"(1000, 3400, 3400070001, 500110, '500110 - Bilingual Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
314,"(1000, 1000, 1000010003, 511150, '511150 - Miscellaneous Parts & Supplies', 510, '510 - Supplies', 'Expenditures')"
315,"(8001, 2800, 2800020004, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
316,"(1000, 3600, 3600150047, 511135, '511135 - Recreational Supplies', 510, '510 - Supplies', 'Expenditures')"
317,"(1000, 6500, 6500080003, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
318,"(2302, 2000, 2000090003, 500010, '500010 - Salary Base Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
319,"(1000, 2100, 2100080004, 511120, '511120 - Clothing', 510, '510 - Supplies', 'Expenditures')"
320,"(1000, 3600, 3600020001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
321,"(2301, 2000, 2000060011, 511040, '511040 - Audiovisual Supplies', 510, '510 - Supplies', 'Expenditures')"
322,"(1000, 5100, 5100020001, 520910, '520910 - Travel - Non-Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
323,"(1000, 5500, 5500010003, 521605, '521605 - Data Services', 520, '520 - Other Services and Charges', 'Expenditures')"
324,"(1000, 1000, 1000010084, 522430, '522430 - Miscellaneous Other Services & Charges', 520, '520 - Other Services and Charges', 'Expenditures')"
325,"(1000, 2100, 2100020001, 503090, '503090 - Workers Compensation - Civilian Admin', 500, '500 - Personnel Services', 'Expenditures')"
326,"(1000, 2100, 2100090005, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
327,"(8001, 2800, 2800040010, 521725, '521725 - Other Rental', 520, '520 - Other Services and Charges', 'Expenditures')"
328,"(2201, 1000, 1000010002, 520815, '520815 - Tuition Reimbursement', 520, '520 - Other Services and Charges', 'Expenditures')"
329,"(8300, 2000, 2000040006, 501120, '501120 - Termination Pay - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
330,"(1000, 1600, 1600030001, 503100, '503100 - Workers Comp-Civilian Claims', 500, '500 - Personnel Services', 'Expenditures')"
331,"(2207, 1600, 1600010001, 560230, '560230 - Cap Exp - Computer HW and Developed SW', 560, '560 - Capital Purchases', 'Expenditures')"
332,"(2402, 2000, 2000020009, 521410, '521410 - Sewer Services', 520, '520 - Other Services and Charges', 'Expenditures')"
333,"(8300, 2000, 2000040004, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
334,"(1000, 3800, 3800050010, 503060, '503060 - Long Term Disability - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
335,"(8001, 2800, 2800060017, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
336,"(8001, 2800, 2800040010, 520520, '520520 - Printing & Reproduction Services', 520, '520 - Other Services and Charges', 'Expenditures')"
337,"(1000, 1000, 1000010080, 503020, '503020 - Health Insurance - Active Classified', 500, '500 - Personnel Services', 'Expenditures')"
338,"(8001, 2800, 2800040017, 520114, '520114 - Miscellaneous Support Services', 520, '520 - Other Services and Charges', 'Expenditures')"
339,"(8300, 2000, 2000030003, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
340,"(1001, 2000, 2000070001, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
341,"(1000, 1200, 1200040002, 501130, '501130 - Termination Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
342,"(1000, 3600, 3600070006, 520765, '520765 - Membership & Professional Fees', 520, '520 - Other Services and Charges', 'Expenditures')"
343,"(1000, 1200, 1200060004, 500070, '500070 - Overtime - Classified', 500, '500 - Personnel Services', 'Expenditures')"
344,"(8001, 2800, 2800060015, 511145, '511145 - Small Tools & Minor Equipment', 510, '510 - Supplies', 'Expenditures')"
345,"(1011, 8000, 8000100006, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
346,"(1000, 1000, 1000010088, 511070, '511070 - Miscellaneous Office Supplies', 510, '510 - Supplies', 'Expenditures')"
347,"(1000, 6500, 6500010001, 520905, '520905 - Travel - Training Related', 520, '520 - Other Services and Charges', 'Expenditures')"
348,"(1000, 3600, 3600150062, 503015, '503015 - Basic Life Insurance - Activie Civilian', 500, '500 - Personnel Services', 'Expenditures')"
349,"(1000, 1000, 1000010070, 500040, '500040 - Salary Assignment Pay - Classified', 500, '500 - Personnel Services', 'Expenditures')"
350,"(8300, 2000, 2000040010, 503010, '503010 - Health Insurance - Active Civilian', 500, '500 - Personnel Services', 'Expenditures')"
351,"(1000, 3800, 3800020003, 501070, '501070 - Pension - Civilian', 500, '500 - Personnel Services', 'Expenditures')"
352,"(1000, 1000, 1000010044, 500130, '500130 - Equipment Allowance - Classified', 500, '500 - Personnel Services', 'Expenditures')"
353,"(8300, 2000, 2000090006, 551010, '551010 - Non-Capital Office Furniture & Equipment', 550, '550 - Non-Capital Purchases', 'Expenditures')"
